Window_End,Hybrid SPY (70/15/15) CAGR,Hybrid SPY (70/15/15) MDD,Dull S&P 500 CAGR,Dull S&P 500 MDD,Hybrid MSCI (40/35/25) CAGR,Hybrid MSCI (40/35/25) MDD,Dull MSCI World CAGR,Dull MSCI World MDD
2006-08-25,0.10725807946773935,-0.5442809346237942,0.11065037944120881,-0.47403752923158293,0.10836407209664212,-0.6514344099885776,0.10980626804245164,-0.46771976398962956
2006-09-01,0.10808573194463622,-0.5448074660732591,0.11116785901911319,-0.47403752923158293,0.1097623836152839,-0.6524976371749827,0.11033054533318754,-0.46771976398962944
2006-09-08,0.10702268148425054,-0.5451845656020271,0.11082149587759482,-0.47403752923158293,0.10793230725628433,-0.6530523209464407,0.10999108517687661,-0.46771976398962956
2006-09-15,0.11240293175270355,-0.5431277661581019,0.11539027384157108,-0.47403752923158293,0.11491036530432996,-0.6497928154048259,0.11456362695191791,-0.46771976398962944
2006-09-22,0.11031906405165648,-0.5409286577459029,0.11422310866590024,-0.47403752923158293,0.1116652368116442,-0.6461989251795333,0.11340468510013957,-0.46771976398962956
2006-09-29,0.11425349398423301,-0.5307097899530693,0.11613031747198388,-0.47403752923158293,0.11803486796613494,-0.6300206008538664,0.11531778531786685,-0.46771976398962944
2006-10-06,0.11303115844628242,-0.5317992861033229,0.11594248799011586,-0.47403752923158304,0.11568983186681403,-0.6316411095841498,0.11513745436512912,-0.46771976398962956
2006-10-13,0.11579948243715221,-0.5360566256594335,0.11635506225319703,-0.47403752923158304,0.1207988687383239,-0.6383691715704285,0.11555707534132131,-0.46771976398962956
2006-10-20,0.11637866261589958,-0.5388607870410287,0.11633755258644851,-0.47403752923158293,0.12175909429853538,-0.6427803628433473,0.11554691794795136,-0.46771976398962956
2006-10-27,0.11642516993889007,-0.5338484843836688,0.11588040279198619,-0.47403752923158293,0.1226164724591523,-0.6344875101013036,0.11509745548595407,-0.46771976398962956
2006-11-03,0.11106878156625255,-0.5438459661100706,0.11373773221869699,-0.47403752923158293,0.1131884690339855,-0.6509078668984869,0.11296366928523138,-0.46771976398962944
2006-11-10,0.11265200880400972,-0.5450744779674701,0.11419435744299689,-0.47403752923158293,0.1162711201927713,-0.6524198744632839,0.11342730642466003,-0.46771976398962944
2006-11-17,0.11560668305657007,-0.5457399264010167,0.11736613380630567,-0.47403752923158304,0.11932256626204563,-0.6537198727716449,0.11660414658202156,-0.46771976398962956
2006-11-24,0.11153611348734671,-0.545404218043697,0.1147120092394156,-0.47403752923158293,0.11356877494447293,-0.6532877870262845,0.11395860847309569,-0.46771976398962956
2006-12-01,0.1108155596792979,-0.5457782396187099,0.11328056232796713,-0.47403752923158293,0.11331431179101381,-0.6540493767425051,0.11253539192097262,-0.46771976398962956
2006-12-08,0.11153737692226051,-0.5457058807839554,0.11442133587428138,-0.47403752923158304,0.11386237743862715,-0.6538334954992908,0.11368270067407882,-0.46771976398962944
2006-12-15,0.11364267857867416,-0.5423309069420715,0.11584200569320102,-0.47403752923158293,0.11681779139796467,-0.6484252428904758,0.1151097320365344,-0.46771976398962956
2006-12-22,0.11279840875806668,-0.5372757432424863,0.11536437212026263,-0.47403752923158293,0.11564877954944652,-0.6401882591174857,0.11463973484587808,-0.46771976398962956
2006-12-29,0.11481936177605911,-0.5331435291267961,0.1157408085275351,-0.47403752923158304,0.11944085302422458,-0.633800638653121,0.11502262195057722,-0.46771976398962956
2007-01-09,0.11017498730058173,-0.5386223118683398,0.11270299979007659,-0.47403752923158304,0.11264242276628988,-0.6426547876610864,0.11199455985013085,-0.46771976398962944
2007-01-16,0.11125143784477487,-0.5327421653522184,0.11185513919073098,-0.47403752923158304,0.1152674144652579,-0.6331537752807228,0.11115415687379371,-0.46771976398962956
2007-01-23,0.10969225152058559,-0.539868095884154,0.11089341712583445,-0.47403752923158293,0.11277941186413876,-0.6443977540030248,0.11020035288557617,-0.46771976398962956
2007-01-30,0.10823555657375916,-0.5396579657339126,0.11009523456113457,-0.47403752923158293,0.11078832743388256,-0.6440077076296326,0.10940997628523386,-0.46771976398962956
2007-02-06,0.10616708650116946,-0.543457935355455,0.1096231729563577,-0.47403752923158293,0.1068706823325587,-0.6501421092316078,0.10894552608442365,-0.46771976398962956
2007-02-13,0.10693707589616497,-0.5444054711895653,0.1095288605413256,-0.47403752923158304,0.10859121329065613,-0.6514656367875182,0.10885854070002732,-0.46771976398962956
2007-02-23,0.10715087861399031,-0.544193641983852,0.1092550466872837,-0.47403752923158293,0.10927228521564514,-0.6512873665886266,0.10859304689229177,-0.46771976398962956
2007-03-02,0.10240522879380487,-0.5446090889980306,0.10661594906539062,-0.47403752923158293,0.10216128632689725,-0.6521194983002085,0.10596278265159187,-0.46771976398962956
2007-03-09,0.10289789615170108,-0.5452347561066814,0.1061927345120468,-0.47403752923158293,0.10363151056361297,-0.6532668521320548,0.10554710892474328,-0.46771976398962956
2007-03-16,0.10281758245714889,-0.5440381651220256,0.10555809904918201,-0.47403752923158293,0.10397043653616356,-0.6511929122421671,0.10492009000121327,-0.46771976398962956
2007-03-23,0.09999051184848229,-0.5436889759219574,0.10503968706623312,-0.47403752923158293,0.09855711607880613,-0.6505260342339224,0.10440931577515489,-0.46771976398962956
2007-03-30,0.10324531575939466,-0.5358145767778224,0.10667186442316501,-0.47403752923158293,0.10391523376582401,-0.6379879645435539,0.10604772686276354,-0.46771976398962944
2007-04-05,0.10248616499947505,-0.5305667111727741,0.10516338967969752,-0.47403752923158293,0.10347014681997324,-0.6297277406651878,0.10454692611912053,-0.46771976398962956
2007-04-13,0.1069835820651086,-0.537435319063591,0.10855442493707779,-0.47403752923158304,0.10939562920865908,-0.6406302197815807,0.10794329829772442,-0.46771976398962956
2007-04-20,0.10906355731457706,-0.5388692392129357,0.10831353481644035,-0.47403752923158293,0.1137731838272158,-0.6427379722691526,0.10770977810140203,-0.46771976398962956
2007-04-27,0.11176576622708678,-0.5358810515918812,0.11069351639935987,-0.47403752923158293,0.11742532327588484,-0.6378434568366345,0.11009566366674162,-0.46771976398962944
2007-05-04,0.10665930429275261,-0.5410839992474482,0.10863808047276868,-0.47403752923158293,0.10860978894421147,-0.6464129646827494,0.10804869889946689,-0.46771976398962956
2007-05-11,0.10700363599859175,-0.5428642887602751,0.1090126609822728,-0.47403752923158293,0.10928764227107979,-0.649125936588526,0.10843033583474937,-0.46771976398962956
2007-05-18,0.10926189310403567,-0.546366974530727,0.11226706883092019,-0.47403752923158304,0.11091112840639927,-0.6547193633597378,0.11169022092331082,-0.46771976398962956
2007-05-25,0.10742441350102805,-0.5445879411572203,0.11022634185570235,-0.47403752923158293,0.10921449208839373,-0.6518919942978243,0.10965782285816483,-0.46771976398962956
2007-06-01,0.10762981113285597,-0.5450323798457752,0.11004994806888568,-0.47403752923158293,0.10975597248772284,-0.652964433388523,0.10948840126665615,-0.46771976398962956
2007-06-08,0.10472179760429623,-0.5459238443120222,0.10823577794750161,-0.47403752923158293,0.10551868420529709,-0.6541452415596454,0.10768244522837178,-0.46771976398962956
2007-06-15,0.10507872769600546,-0.542070023043282,0.10778683449521598,-0.47403752923158293,0.1065615631667427,-0.6480343909277219,0.10724104308369031,-0.46771976398962956
2007-06-22,0.10251070302369247,-0.5399808281624889,0.10629031215719587,-0.47403752923158293,0.10274426911577028,-0.6446345222762373,0.10575252681274372,-0.46771976398962956
2007-06-29,0.10453031261757673,-0.5304004158101484,0.10701280869900476,-0.47403752923158293,0.10629679400951275,-0.6295394675288599,0.10648190281428738,-0.46771976398962956
2007-07-09,0.10447525632541277,-0.534387778364791,0.10717276138970111,-0.47403752923158293,0.10575045909212633,-0.6358244445891983,0.10664921490446466,-0.46771976398962944
2007-07-16,0.10679771215996259,-0.5349919767255438,0.10686480337856175,-0.47403752923158304,0.11059663004584208,-0.6367009245731677,0.10634869501638011,-0.46771976398962956
2007-07-23,0.10697350404684469,-0.5382619684421537,0.10743438340481881,-0.47403752923158304,0.11017045876809917,-0.6417762166682983,0.10692523473947357,-0.46771976398962956
2007-07-30,0.10310588414598865,-0.5315465778230469,0.10312727246633058,-0.47403752923158293,0.1066811151326843,-0.6306605437290477,0.10262740678258586,-0.46771976398962956
2007-08-06,0.09808938421809388,-0.5450081465767507,0.10217934064296408,-0.47403752923158293,0.09709905044856781,-0.6525701944356234,0.1016871573453273,-0.46771976398962956
2007-08-13,0.09615857329475785,-0.5458383203077646,0.09949970158485288,-0.47403752923158293,0.09567363449532729,-0.6538028309780335,0.09901600539205457,-0.46771976398962956
2007-08-20,0.09469292842811483,-0.5438635669109104,0.09917090941784612,-0.47403752923158304,0.09309171588129628,-0.6506667425155295,0.09869456460607196,-0.46771976398962956
2007-08-27,0.09613105569653246,-0.5458878735020388,0.10052619135990581,-0.47403752923158293,0.0947992539577942,-0.6540665981072193,0.10005645124470397,-0.46771976398962956
2007-08-31,0.09985377225951364,-0.544940909972329,0.10270678691966029,-0.47403752923158293,0.10049007384403064,-0.6527456725903444,0.10224265015520029,-0.46771976398962956
2007-09-11,0.09936382270433652,-0.5446527375943537,0.1022508673770044,-0.47403752923158293,0.09972626836381737,-0.6520535458013224,0.10179477978237017,-0.46771976398962956
2007-09-18,0.1026036592781101,-0.5445551254625398,0.1052488121338031,-0.47403752923158293,0.10351154796818252,-0.6519048559893952,0.10479868090175404,-0.46771976398962944
2007-09-25,0.10101089113332673,-0.537276961764067,0.10421511753469614,-0.47403752923158293,0.10122515723234238,-0.6401762005903342,0.10377268182905874,-0.46771976398962956
2007-10-02,0.10186649349631471,-0.5321430153837179,0.10390987383084127,-0.47403752923158293,0.10320298964213759,-0.6322176968115908,0.10347485050676442,-0.46771976398962956
2007-10-09,0.10625544633560913,-0.5383276034760506,0.10749144181430403,-0.47403752923158293,0.10872500312530287,-0.6421218615667568,0.1070621505154341,-0.46771976398962944
2007-10-16,0.11317046631635863,-0.5325449106913579,0.1118273657270823,-0.47403752923158293,0.11862623391816585,-0.6326228224175007,0.11140346815374991,-0.46771976398962956
2007-10-23,0.11995608720074191,-0.5392041956320653,0.11837048858176091,-0.47403752923158293,0.12740765965423306,-0.643239571462958,0.11795106618064488,-0.46771976398962944
2007-10-30,0.11962491583057244,-0.5398417433354559,0.11797270612530664,-0.47403752923158304,0.12712496054351785,-0.6442464943858991,0.11756078164909001,-0.46771976398962956
2007-11-06,0.11816936318664983,-0.5421536204013754,0.11786767530928,-0.47403752923158293,0.12411913129516816,-0.6480195070297005,0.11746310493427137,-0.46771976398962944
2007-11-13,0.11715307845819978,-0.5454520641977003,0.11746348865427736,-0.47403752923158293,0.12241849087593093,-0.6532087699547908,0.11706634623637302,-0.46771976398962956
2007-11-20,0.11588520934220048,-0.5442809346237945,0.11669740136273044,-0.47403752923158293,0.12062001545011114,-0.6514344099885776,0.11630781878481966,-0.46771976398962944
2007-11-30,0.12065749506525147,-0.5448074660732589,0.12104674467556786,-0.47403752923158293,0.12655241938050454,-0.6524976371749828,0.12066375537338447,-0.46771976398962956
2007-12-07,0.12250260737163132,-0.5451845656020271,0.1222881911855922,-0.47403752923158304,0.12926389428896834,-0.6530523209464412,0.12191211908114208,-0.46771976398962956
2007-12-14,0.11805243451376923,-0.5431277661581019,0.1176918759220793,-0.47403752923158304,0.12431449799533545,-0.6497928154048258,0.1173247954318537,-0.46771976398962956
2007-12-21,0.11631587985781122,-0.5409286577459032,0.11662828161329397,-0.47403752923158304,0.12175243311381623,-0.646198925179533,0.11626893589740472,-0.46771976398962944
2007-12-28,0.11883349025105128,-0.5307097899530693,0.11751696445427906,-0.47403752923158304,0.12601613215031993,-0.6300206008538662,0.11716413137394976,-0.46771976398962956
2008-01-04,0.11293564760907548,-0.5317992861033229,0.1117643672231241,-0.47403752923158293,0.11897568395450686,-0.6316411095841499,0.11142025197157279,-0.46771976398962956
2008-01-11,0.11819857440493231,-0.5360566256594335,0.11421206853783317,-0.47403752923158293,0.12726292130947603,-0.6383691715704285,0.11387432984594081,-0.46771976398962944
2008-01-18,0.1162276390905379,-0.5388607870410287,0.11182114498146611,-0.47403752923158293,0.12523730284729329,-0.6427803628433473,0.11149133952693435,-0.46771976398962956
2008-01-25,0.11449426385026062,-0.5338484843836688,0.11050024509822842,-0.47403752923158293,0.12308089462033966,-0.6344875101013039,0.11017833677820321,-0.46771976398962944
2008-02-01,0.11448119065583007,-0.5438459661100703,0.11249849597109973,-0.47403752923158304,0.12109870164877212,-0.6509078668984869,0.11218327561024499,-0.46771976398962944
2008-02-08,0.11004457759112918,-0.5450744779674702,0.10889525276344436,-0.47403752923158304,0.11529361755792777,-0.652419874463284,0.10858831081435794,-0.46771976398962956
2008-02-15,0.10918565673193203,-0.5457399264010165,0.10939710729596186,-0.47403752923158293,0.11309696921561607,-0.6537198727716449,0.1090972189439745,-0.46771976398962956
2008-02-25,0.10926074535752317,-0.545404218043697,0.10943687126291968,-0.47403752923158293,0.11319788131734865,-0.6532877870262845,0.10914434705495313,-0.46771976398962956
2008-03-03,0.10670002838132087,-0.5457782396187097,0.10644186248246501,-0.47403752923158293,0.11047812831550319,-0.6540493767425051,0.10615738144509024,-0.46771976398962956
2008-03-10,0.1052239318238728,-0.5457058807839554,0.10480275813474016,-0.47403752923158293,0.1090598526191211,-0.6538334954992908,0.10452585625899835,-0.46771976398962956
2008-03-17,0.10498121527888404,-0.5423309069420716,0.10340155586753053,-0.47403752923158293,0.10969561750795553,-0.648425242890476,0.10313224729737058,-0.46771976398962956
2008-03-24,0.10884873216175528,-0.5372757432424861,0.10809277236631654,-0.47403752923158293,0.11389357822439217,-0.6401882591174857,0.1078296820924931,-0.46771976398962956
2008-03-31,0.1096720936003528,-0.5331435291267965,0.10789401882793714,-0.47403752923158293,0.11570598323134318,-0.633800638653121,0.10763814948705996,-0.46771976398962944
2008-04-08,0.10843542810170304,-0.5386223118683399,0.10743569333437075,-0.47403752923158293,0.11345130501510181,-0.6426547876610862,0.10718700932141356,-0.46771976398962956
2008-04-15,0.11275448299494184,-0.5327421653522184,0.10816344311375015,-0.47403752923158293,0.12148168617151467,-0.6331537752807226,0.10792172704858771,-0.46771976398962956
2008-04-22,0.11374212061748579,-0.5398680958841539,0.10976488416754271,-0.47403752923158293,0.12200137019498736,-0.6443977540030248,0.10953004553170609,-0.46771976398962956
2008-04-29,0.11247139058502964,-0.5396579657339123,0.1100951482363588,-0.47403752923158293,0.11939726716037868,-0.6440077076296327,0.10986747567532529,-0.46771976398962956
2008-05-06,0.112995627401689,-0.5434579353554548,0.11198198186295172,-0.47403752923158293,0.11873034520655268,-0.6501421092316082,0.11176112799619964,-0.46771976398962956
2008-05-13,0.11223557176058763,-0.5444054711895654,0.1115153435759979,-0.47403752923158293,0.11762423732292482,-0.6514656367875182,0.11130181139132089,-0.46771976398962956
2008-05-20,0.11348231639234507,-0.5441936419838519,0.11272646049179302,-0.47403752923158293,0.11893551053437834,-0.6512873665886265,0.11251990608877316,-0.46771976398962956
2008-05-27,0.11133840281590612,-0.5446090889980306,0.11150118291236777,-0.47403752923158293,0.11575970340346586,-0.6521194983002085,0.11130231071716667,-0.46771976398962956
2008-06-06,0.1074955468728469,-0.5452347561066813,0.1075935778321282,-0.47403752923158293,0.11141842772423205,-0.6532668521320549,0.10740208187051703,-0.46771976398962956
2008-06-13,0.10787999540639093,-0.5440381651220255,0.10664843591882978,-0.47403752923158293,0.11319877210347284,-0.6511929122421669,0.1064643421741176,-0.46771976398962956
2008-06-20,0.10603196890779443,-0.5436889759219576,0.10540105458582505,-0.47403752923158293,0.11048041570300016,-0.6505260342339223,0.10522434363662647,-0.46771976398962956
2008-06-27,0.10393156648701907,-0.5358145767778222,0.1036756317466252,-0.47403752923158293,0.10781225858145538,-0.6379879645435538,0.10350638161634862,-0.46771976398962956
2008-07-03,0.10286459956735272,-0.5305667111727741,0.10164448638694257,-0.47403752923158293,0.10735459040643547,-0.6297277406651877,0.10148294253828394,-0.46771976398962956
2008-07-11,0.10420858751367512,-0.5374353190635907,0.10219451337839613,-0.47403752923158304,0.1093479252843621,-0.6406302197815809,0.10204002305968252,-0.46771976398962956
2008-07-18,0.10728334854403032,-0.5388692392129357,0.10298361340821938,-0.47403752923158293,0.11473940780254832,-0.6427379722691527,0.10283619866476656,-0.46771976398962956
2008-07-25,0.1072379945490225,-0.535881051591881,0.10351578609001577,-0.47403752923158293,0.1144581093736492,-0.6378434568366345,0.10337545790278746,-0.46771976398962956
2008-08-01,0.10407591694842067,-0.5410839992474483,0.10219888775420993,-0.47403752923158293,0.10918948253891081,-0.6464129646827494,0.10206595816112829,-0.46771976398962956
2008-08-08,0.10517812562138151,-0.5428642887602753,0.104876985942149,-0.47403752923158293,0.10927850237936498,-0.649125936588526,0.1047508817979872,-0.46771976398962956
2008-08-15,0.10445544333275159,-0.5463669745307274,0.10618307745381506,-0.47403752923158293,0.10680792181223708,-0.6547193633597377,0.10606397680839419,-0.46771976398962956
2008-08-22,0.1055710097154734,-0.5445879411572201,0.10665042582209261,-0.47403752923158304,0.10858287962553481,-0.6518919942978243,0.1065384508241638,-0.46771976398962956
2008-08-29,0.10384808350370256,-0.5450323798457755,0.1050761100197315,-0.47403752923158293,0.10646757557874498,-0.6529644333885228,0.1049715346342599,-0.46771976398962956
2008-09-05,0.1012205977709475,-0.5459238443120225,0.10259452076085784,-0.47403752923158293,0.1034586261094308,-0.6541452415596454,0.10249758735068482,-0.46771976398962956
2008-09-12,0.10191280368660682,-0.542070023043282,0.10228281313014409,-0.47403752923158293,0.10529706277763018,-0.6480343909277217,0.10219311315287638,-0.46771976398962956
2008-09-19,0.10223379765426932,-0.5399808281624892,0.10223969090497431,-0.47403752923158293,0.10574285410988304,-0.6446345222762373,0.10215717901199506,-0.46771976398962956
2008-09-26,0.1013379182867189,-0.5304004158101481,0.10057599929831107,-0.47403752923158293,0.10534876763140844,-0.6295394675288598,0.10050077030462856,-0.46771976398962956
2008-10-03,0.09383237691273028,-0.5343877783647908,0.09457527383492303,-0.47403752923158293,0.09533801004052944,-0.6358244445891983,0.09450760508843059,-0.46771976398962956
2008-10-10,0.08437436967535494,-0.5349919767255433,0.08319704257275617,-0.47403752923158293,0.08594101509220708,-0.6367009245731676,0.08313714721534327,-0.46771976398962956
2008-10-17,0.08606746101962393,-0.5382619684421539,0.08502727602837346,-0.47403752923158293,0.08783480249891351,-0.6417762166682984,0.0849743684797748,-0.46771976398962956
2008-10-24,0.07980569524653669,-0.531546577823047,0.08035178329988524,-0.47403752923158293,0.07953302967079412,-0.6306605437290476,0.08030617250739303,-0.46771976398962944
2008-10-31,0.08284317339334946,-0.5450081465767502,0.08618750499873418,-0.47403752923158293,0.08041625080079817,-0.6525701944356234,0.08614870345741776,-0.46771976398962956
2008-11-07,0.08162698940683377,-0.5458383203077648,0.08513745241328774,-0.47403752923158293,0.07875778558584545,-0.6538028309780334,0.08510571050854243,-0.46771976398962944
2008-11-14,0.08054733093492672,-0.5438635669109106,0.08357036110314975,-0.47403752923158293,0.078277487827634,-0.6506667425155293,0.08354564514464435,-0.46771976398962956
2008-11-21,0.07471467399265719,-0.5469210018065098,0.07776611929010047,-0.5082290253907197,0.07143521945556608,-0.6540665981072193,0.07774859591789185,-0.5084428322666468
2008-12-01,0.07439102262673347,-0.5449409099723295,0.0781107478272014,-0.5082290253907196,0.07032547903418096,-0.6527456725903443,0.0781002701064275,-0.5084428322666468
2008-12-08,0.08061334863256953,-0.544652737594354,0.08314544830317172,-0.5082290253907197,0.07857105937148612,-0.6520535458013226,0.08314200543441075,-0.5084428322666468
2008-12-15,0.07974534142801604,-0.5445551254625398,0.0810782058533348,-0.5082290253907196,0.0783623600072112,-0.6519048559893954,0.08108179033441498,-0.5084428322666468
2008-12-22,0.07785126291992839,-0.5433971460438105,0.0807426160241358,-0.5082290253907197,0.07494023900726932,-0.640176200590334,0.08075325583767978,-0.5084428322666468
2008-12-30,0.08008959708318364,-0.5474396219804661,0.08172558201852875,-0.5082290253907197,0.07841413030382172,-0.6322176968115907,0.08174328093454153,-0.5084428322666468
2009-01-09,0.07792653340117828,-0.5556858339421815,0.08107209004832239,-0.5082290253907197,0.07414323455706118,-0.6470068185197853,0.08109250370305232,-0.5084428322666468
2009-01-16,0.07747118696156652,-0.5606710780563426,0.07795920187841232,-0.5082290253907197,0.07587772028444717,-0.6566583507496073,0.07798248315721712,-0.5084428322666468
2009-01-23,0.0756223977470778,-0.5570337043677513,0.0767094326331117,-0.5082290253907197,0.07310520182363889,-0.6508821281199572,0.0767355887406258,-0.5084428322666469
2009-01-30,0.07259459450210426,-0.5570900235328055,0.07435496888317106,-0.5082290253907197,0.0689129328329059,-0.6506718014577246,0.07438403721032683,-0.5084428322666468
2009-02-06,0.07345310577192388,-0.5592503360361117,0.07686268172979571,-0.5082290253907196,0.06840959047989337,-0.6542208288650238,0.07689472511397266,-0.5084428322666468
2009-02-13,0.07163620554097361,-0.5547048160771273,0.0748384928968635,-0.5082290253907197,0.06663735510269642,-0.6532087699547907,0.07487334465802387,-0.5084428322666468
2009-02-20,0.06739005100536666,-0.5521039138854674,0.07038769547867463,-0.5082290253907197,0.061901630449110456,-0.6514344099885776,0.07042531496118243,-0.5084428322666468
2009-02-27,0.06583401494819041,-0.5453866382718646,0.06919129828619353,-0.5170195304797655,0.060336891447716035,-0.6524976371749827,0.06923170315430793,-0.5172801991972351
2009-03-06,0.061432429450003934,-0.5777549997032576,0.06436940928636159,-0.5513992321194189,0.05572726895318558,-0.6593616170207607,0.06441253426541871,-0.5516413458159324
2009-03-13,0.06730420285512206,-0.5849049040383305,0.06955307849966141,-0.5552859164530535,0.0627004883769473,-0.6699043243008853,0.06959930301556727,-0.555525932472571
2009-03-20,0.06801682062453795,-0.5856796634393298,0.07107666399645751,-0.5552859164530535,0.06285529553742353,-0.670614913843883,0.07112581068688373,-0.5555259324725709
2009-03-27,0.07112918576715921,-0.5929858093377613,0.07409627362748572,-0.5552859164530535,0.06656375636066691,-0.6825326974764101,0.07414846608406922,-0.5555259324725709
2009-04-03,0.07184252910212585,-0.596750921182861,0.07509395296604304,-0.5552859164530535,0.06709627412711483,-0.6889211708374898,0.07514911767816534,-0.555525932472571
2009-04-09,0.07284760897069686,-0.5992313836945611,0.07548007993100492,-0.5552859164530535,0.06841897765526306,-0.6942245198585025,0.07553818884021912,-0.5555259324725709
2009-04-17,0.07296954898613661,-0.6001666417794611,0.07482041958706587,-0.5552859164530535,0.06912313846782014,-0.6962563378352222,0.074881436569745,-0.555525932472571
2009-04-24,0.07328586623507571,-0.5983053536524896,0.07463671827614848,-0.5552859164530535,0.07014936077944611,-0.6929046923310878,0.07470061774137293,-0.5555259324725709
2009-05-01,0.07162289925017062,-0.5964213712247819,0.0751043393532762,-0.5552859164530535,0.06623387466658293,-0.6896165658200422,0.07517117091529757,-0.5555259324725709
2009-05-08,0.07547798208128409,-0.5968913884032017,0.07858851700729308,-0.5552859164530535,0.07096184359637903,-0.6904291860555136,0.07865845402153249,-0.555525932472571
2009-05-15,0.0694187353714475,-0.5967501079284498,0.07380342390122219,-0.5552859164530535,0.06297155031249968,-0.6890879982059768,0.07387602188735198,-0.5555259324725709
2009-05-22,0.07061544436087841,-0.5909485308729228,0.07375988837316716,-0.5552859164530535,0.06545116574155396,-0.6802744107831764,0.07383538650430332,-0.555525932472571
2009-06-01,0.0752901611776029,-0.5896807337662169,0.07653451961684099,-0.5552859164530535,0.07259892706479287,-0.676436521222629,0.07661310968837354,-0.555525932472571
2009-06-08,0.07612378671616105,-0.582256128184509,0.0755148739668936,-0.5552859164530535,0.07501872061351977,-0.6653770593056751,0.07559631676471246,-0.555525932472571
2009-06-15,0.07540523421707523,-0.5821915862398146,0.0757201842973163,-0.5552859164530534,0.07360719646069658,-0.6648611112810441,0.0758044954414483,-0.5555259324725709
2009-06-22,0.07064562159449128,-0.592111718458691,0.07351706442134853,-0.5552859164530534,0.06614900819743053,-0.6811396973236548,0.07360410848937171,-0.555525932472571
2009-06-29,0.07408501013695745,-0.5914497882207623,0.07596443009903586,-0.5552859164530535,0.07092322124255568,-0.6797859634395739,0.07605455178359621,-0.5555259324725709
2009-07-07,0.06781252852811148,-0.5983081369104635,0.0723344016880394,-0.5552859164530535,0.06105762321250108,-0.692021203900635,0.07242714120378935,-0.555525932472571
2009-07-14,0.0711986926302759,-0.5982850373382725,0.07267841058106272,-0.5552859164530534,0.06750642547116947,-0.6925330467386824,0.0727741130701931,-0.555525932472571
2009-07-21,0.0736316309232099,-0.5975455210465983,0.07482574791271168,-0.5552859164530535,0.07033394388824776,-0.6917756742799159,0.07492456192735863,-0.5555259324725709
2009-07-28,0.07339572527783256,-0.5960011601460851,0.07521309047691394,-0.5552859164530535,0.06958588555953793,-0.6897853349484022,0.07531487437294304,-0.555525932472571
2009-08-04,0.07337429785499738,-0.597676257660921,0.07633261990543838,-0.5552859164530535,0.0684773643089196,-0.6921777038698282,0.07643741905760515,-0.555525932472571
2009-08-11,0.07206599053888052,-0.5948475641735564,0.07558306357549216,-0.5552859164530535,0.06676277426798083,-0.686280764642069,0.07569069086075264,-0.555525932472571
2009-08-18,0.07239333203061182,-0.5923417600259957,0.07511507336586964,-0.5552859164530535,0.06781710944456809,-0.6827546344027224,0.0752255569031619,-0.5555259324725709
2009-08-25,0.07512772775680276,-0.5817263733301679,0.07645202289454556,-0.5552859164530535,0.0728232130584181,-0.6622607559002383,0.07656556928997915,-0.555525932472571
2009-09-01,0.07388048279063786,-0.58595976528644,0.07435796270061035,-0.5552859164530535,0.0716215254282655,-0.6708618227222247,0.07447420065031851,-0.555525932472571
2009-09-11,0.07921945168250244,-0.579186904700109,0.07764078168932564,-0.5552859164530535,0.07944403266299926,-0.6598416085144366,0.07776023993244263,-0.555525932472571
2009-09-18,0.0784953398683712,-0.5837257689221054,0.07907789479091187,-0.5552859164530534,0.07675674841310998,-0.6678176456413574,0.07920041237467856,-0.5555259324725709
2009-09-25,0.07637820131323969,-0.5929963216680163,0.07823329812579805,-0.5552859164530535,0.07335137002618453,-0.6827545716730393,0.07835860799837158,-0.5555259324725709
2009-10-02,0.07474779130835651,-0.5996417566456427,0.07619289758832037,-0.5552859164530535,0.07171587179271399,-0.6935690344550797,0.0764852615952818,-0.555525932472571
2009-10-09,0.07592266229162292,-0.5988824254855405,0.07720332294392662,-0.5552859164530535,0.0727485303972999,-0.693146575218468,0.07753845783675928,-0.5555259324725709
2009-10-16,0.08163483085736045,-0.6010497877010209,0.0806019064122665,-0.5552859164530535,0.08097355488697544,-0.6976856150613593,0.08063585723615874,-0.555525932472571
2009-10-23,0.08138930321740467,-0.5981161154885417,0.07987457177864754,-0.5552859164530535,0.08185411093428852,-0.6930712500430278,0.0810343861567242,-0.555525932472571
2009-10-30,0.07916618687413335,-0.5932788803144224,0.07919557789600407,-0.5552859164530535,0.07901454134039398,-0.6838860976036123,0.0825554187646067,-0.555525932472571
2009-11-06,0.08039712674466903,-0.5964808507926285,0.0812788916675018,-0.5552859164530535,0.07799653688554686,-0.689838801658336,0.08094875903828713,-0.5555259324725709
2009-11-13,0.0800138346185566,-0.5958585350086958,0.08135777981761261,-0.5552859164530534,0.07669446201209595,-0.6878331418395589,0.07980139472898129,-0.555525932472571
2009-11-20,0.08145268408353723,-0.592112583499205,0.08127211562766457,-0.5552859164530534,0.07984688252856853,-0.6816056368115624,0.07980132843765042,-0.5555259324725709
2009-11-27,0.08117657431000436,-0.5903549768039849,0.08025838653819517,-0.5552859164530534,0.08024600533186432,-0.6778549148054731,0.07876932918647994,-0.5555259324725709
2009-12-04,0.08401827561200337,-0.5809374708196768,0.08036525381769843,-0.5552859164530535,0.0854819133460003,-0.6624869849391004,0.07814651415220863,-0.5555259324725709
