Window_End_Date,Strat_50_50_CAGR,Strat_50_50_MDD,Strat_15_15_70_CAGR,Strat_15_15_70_MDD,UPRO_CAGR,UPRO_MDD,SPY_CAGR,SPY_MDD
2009-05-17,0.07629355452355902,-0.9810610279693318,0.10210610769852568,-0.7685321776191404,0.08083822682565711,-0.9810621410111763,0.08921789301051186,-0.5585902025182381
2009-05-18,0.08070140827105488,-0.9810616642793705,0.10368737877139078,-0.7733845663571548,0.08428256285589897,-0.9810621410111763,0.09041063010023298,-0.5585902025182381
2009-05-21,0.07845429636627288,-0.9810619296637013,0.1016823475934121,-0.7742027905984467,0.08208022371409718,-0.9810621410111763,0.08968244803693581,-0.5585902025182381
2009-05-22,0.07897509189684704,-0.9810616310073416,0.10086030648543387,-0.7745987387098185,0.07962809493234624,-0.9810621410111763,0.08884556730961402,-0.5585902025182381
2009-05-23,0.07960858913660429,-0.9810618862260048,0.10140178854144088,-0.7719036626510565,0.07962809493234624,-0.9810621410111763,0.08884556730961402,-0.5585902025182381
2009-05-24,0.08127524033158662,-0.9810613870194725,0.1040441740809046,-0.7678668756392641,0.07962809493234624,-0.9810621410111763,0.08884556730961402,-0.5585902025182381
2009-05-25,0.08095613850165928,-0.9810615179680081,0.10378238893171643,-0.7683432611732882,0.07962809493234624,-0.9810621410111763,0.08884556730961402,-0.5585902025182381
2009-05-28,0.08479484762862288,-0.9810615290544762,0.10537888765262271,-0.7672467254208879,0.08086212507613277,-0.9810621410111763,0.08930847989743484,-0.5585902025182381
2009-05-29,0.0865143521557159,-0.9810615290544762,0.1063369421339504,-0.7672467254208879,0.08266477901198965,-0.9810621410111763,0.08992145766720006,-0.5585902025182381
2009-05-30,0.08647694241930193,-0.981061621161857,0.10625446706971675,-0.7662220645964642,0.08266477901198965,-0.9810621410111763,0.08992145766720006,-0.5585902025182381
2009-05-31,0.08632081096994337,-0.9810620441006931,0.10570247493403206,-0.7682516221542899,0.08266477901198965,-0.9810621410111763,0.08992145766720006,-0.5585902025182381
2009-06-01,0.08726991469493317,-0.9810614174699489,0.10639722629892368,-0.7683761475825528,0.08569050580821247,-0.9810621410111763,0.0909629365009319,-0.5585902025182381
2009-06-04,0.08624066514820172,-0.9810620826819973,0.10594986087808689,-0.7648657361658536,0.08820105497914144,-0.9810621410111763,0.09180766498598314,-0.5585902025182381
2009-06-05,0.0864983659273102,-0.9810620890958578,0.1057372889860988,-0.7678453853521817,0.08939186508863983,-0.9810621410111763,0.09220013535528149,-0.5585902025182381
2009-06-06,0.08537086338682509,-0.9810616142242975,0.10560311053157778,-0.768174106142114,0.08939186508863983,-0.9810621410111763,0.09220013535528149,-0.5585902025182381
2009-06-07,0.08545825029541798,-0.9810612849863016,0.10581611676074387,-0.7681290009402805,0.08939186508863983,-0.9810621410111763,0.09220013535528149,-0.5585902025182381
2009-06-08,0.08509654412416046,-0.9810611580920722,0.1051894210886597,-0.7694386785698953,0.09045858422845754,-0.9810621410111763,0.09255287514847121,-0.5585902025182381
2009-06-11,0.08768880009548896,-0.9810616469749891,0.10694360548221038,-0.7704146142455834,0.08632489901680462,-0.9810621410111763,0.09114924528716695,-0.5585902025182381
2009-06-12,0.08862250667855798,-0.9810621113680998,0.10716762983243466,-0.7701392801051523,0.08678544286542489,-0.9810621410111763,0.09130330135401032,-0.5585902025182381
2009-06-13,0.08868232884061067,-0.9810612549370015,0.10679351576559504,-0.7680751249224732,0.08678544286542489,-0.9810621410111763,0.09130330135401032,-0.5585902025182381
2009-06-14,0.090221695786872,-0.9810617591380156,0.10653809321504282,-0.7729586744283148,0.08678544286542489,-0.9810621410111763,0.09130330135401032,-0.5585902025182381
2009-06-15,0.08817682502667612,-0.9810617998062343,0.10557026527631819,-0.7685397801270011,0.08361646241012033,-0.9810621410111763,0.09026784537001054,-0.5585902025182381
2009-06-18,0.0850797230250071,-0.9810617414384055,0.10442703555464705,-0.7652940132700234,0.08524404352428228,-0.9810621410111763,0.09081819465704632,-0.5585902025182381
2009-06-19,0.08473366767326596,-0.9810615764715617,0.10413892872711239,-0.7677330750535163,0.08462938297808309,-0.9810621410111763,0.09060997463872678,-0.5585902025182381
2009-06-20,0.08289062258156865,-0.9810620493353278,0.10351772100546097,-0.7633325289983943,0.08462938297808309,-0.9810621410111763,0.09060997463872678,-0.5585902025182381
2009-06-21,0.08318052589639735,-0.9810618135791188,0.10718604099477935,-0.755185719135301,0.08462938297808309,-0.9810621410111763,0.09060997463872678,-0.5585902025182381
2009-06-22,0.07903662919285903,-0.9810613005524015,0.10272989678826328,-0.762771307373132,0.08017235800929301,-0.9810621410111763,0.08915824418361962,-0.5585902025182381
2009-06-25,0.08327646781337816,-0.981061617321248,0.10389497504807421,-0.7668882127803123,0.08437205334673825,-0.9810621410111763,0.09058685828118151,-0.5585902025182381
2009-06-26,0.08416326420267528,-0.9810619276337423,0.10577313050247361,-0.7658240703664168,0.08462456547550645,-0.9810621410111763,0.09067108461063111,-0.5585902025182381
2009-06-27,0.08509575141581749,-0.9810615125132063,0.10515990444044654,-0.771544794722467,0.08462456547550645,-0.9810621410111763,0.09067108461063111,-0.5585902025182381
2009-06-28,0.08409269348796777,-0.9810616732329557,0.10591663925236827,-0.7715729230956495,0.08462456547550645,-0.9810621410111763,0.09067108461063111,-0.5585902025182381
2009-06-29,0.08494602609271795,-0.981061242485086,0.1080018186879399,-0.7647374139109222,0.08484160236952598,-0.9810621410111763,0.09074502503150006,-0.5585902025182381
2009-07-02,0.08040330234229365,-0.9810618468667459,0.10597108650478027,-0.7664955070637739,0.08320390660636123,-0.9810621410111763,0.09022854064237906,-0.5585902025182381
2009-07-03,0.0799919173077106,-0.9810612894368407,0.10404717260615537,-0.7707254213931032,0.08320390660636123,-0.9810621410111763,0.09022854064237906,-0.5585902025182381
2009-07-04,0.08081590596005195,-0.9810614952864821,0.10523067526795038,-0.769028765203982,0.08320390660636123,-0.9810621410111763,0.09022854064237906,-0.5585902025182381
2009-07-05,0.08081590596005195,-0.9810614952864821,0.10523067526795038,-0.769028765203982,0.08320390660636123,-0.9810621410111763,0.09022854064237906,-0.5585902025182381
2009-07-06,0.08156210047134516,-0.9810612579021438,0.10532697062078467,-0.7715539786058206,0.08280596912344262,-0.9810621410111763,0.09009393448574876,-0.5585902025182381
2009-07-09,0.0782244319159755,-0.9810615049659329,0.10438112531815658,-0.7694321342445801,0.07997931341215425,-0.9810621410111763,0.0891590819352659,-0.5585902025182381
2009-07-10,0.0780981158781946,-0.9810613332549737,0.10433651693334056,-0.765305755477811,0.08034577263856768,-0.9810621410111763,0.08928090654117549,-0.5585902025182381
2009-07-11,0.08013667872478192,-0.9810621847843819,0.10426753600479843,-0.7687079569602984,0.08034577263856768,-0.9810621410111763,0.08928090654117549,-0.5585902025182381
2009-07-12,0.08060375763304584,-0.9810614755713875,0.10574869833932987,-0.7671852413881818,0.08034577263856768,-0.9810621410111763,0.08928090654117549,-0.5585902025182381
2009-07-13,0.08297867524169811,-0.9810616634287656,0.10804608075035982,-0.7658689920882397,0.08418261947939931,-0.9810621410111763,0.09059299866061865,-0.5585902025182381
2009-07-16,0.08785066931322905,-0.9810619829642543,0.11131247170750203,-0.7628664470908948,0.09033284399359487,-0.9810621410111763,0.09268596045615629,-0.5585902025182381
